Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU
Apartamento;Copacabana;3;0;0;148;3000.0;1380.0;286.0
Apartamento;Copacabana;3;1;1;190;8500.0;1296.0;305.0
Apartamento;Copacabana;5;2;1;420;10000.0;4040.0;706.0
Apartamento;Copacabana;2;0;0;40;2500.0;;
Apartamento;Tijuca;2;1;1;98;2700.0;1013.0;
Apartamento;Copacabana;1;0;0;65;2200.0;650.0;130.0
Apartamento;Copacabana;2;0;0;76;2300.0;1045.0;122.0
Apartamento;Copacabana;1;0;0;45;2400.0;;
Apartamento;Leblon;2;1;2;90;6000.0;1100.0;300.0
Apartamento;Tijuca;3;1;1;99;1800.0;800.0;60.0
Apartamento;Copacabana;1;0;0;46;2000.0;631.0;
Apartamento;Tijuca;2;0;0;59;1100.0;514.0;50.0
Apartamento;Copacabana;2;2;1;71;2300.0;645.0;
Apartamento;Tijuca;1;1;0;50;1600.0;560.0;20.0
Apartamento;Tijuca;3;1;0;90;1800.0;823.0;130.0
Apartamento;Botafogo;2;1;0;60;2000.0;800.0;100.0
Apartamento;Copacabana;3;0;0;120;3600.0;1000.0;211.0
Apartamento;Botafogo;2;0;1;40;1800.0;720.0;105.0
Apartamento;Botafogo;2;1;1;78;4350.0;1100.0;244.0
Apartamento;Leblon;2;1;1;94;5000.0;;
Apartamento;Copacabana;1;0;0;37;1300.0;522.0;58.0
Apartamento;Botafogo;3;2;1;170;4000.0;1900.0;300.0
Apartamento;Copacabana;3;0;1;118;6500.0;950.0;200.0
Apartamento;Copacabana;1;0;0;45;1600.0;450.0;20.0
Apartamento;Botafogo;3;1;1;94;4100.0;1040.0;296.0
Apartamento;Tijuca;2;1;0;57;1400.0;495.0;49.0
Apartamento;Tijuca;2;0;0;65;1900.0;580.0;87.0
Apartamento;Tijuca;2;1;1;80;1900.0;840.0;120.0
Apartamento;Botafogo;2;1;1;85;4650.0;1140.0;203.0
Apartamento;Tijuca;2;0;0;52;2000.0;315.0;
Apartamento;Copacabana;2;0;0;63;2800.0;643.0;86.0
Apartamento;Copacabana;3;1;0;170;3800.0;1900.0;235.0
Apartamento;Tijuca;3;1;1;70;1900.0;700.0;78.0
Apartamento;Leblon;3;1;1;80;3100.0;1700.0;406.0
Apartamento;Copacabana;3;1;1;100;4000.0;1200.0;180.0
Apartamento;Copacabana;4;1;1;180;4000.0;1150.0;3227.0
Apartamento;Leblon;2;1;0;82;4000.0;970.0;200.0
Apartamento;Tijuca;3;0;1;124;2800.0;925.0;
Apartamento;Copacabana;3;0;1;180;4500.0;1620.0;260.0
Apartamento;Copacabana;1;0;0;40;1500.0;959.0;67.0
Apartamento;Copacabana;1;0;0;31;1600.0;440.0;53.0
Apartamento;Botafogo;3;2;1;120;6500.0;1315.0;355.0
Apartamento;Leblon;3;2;1;201;7500.0;3400.0;
Apartamento;Tijuca;2;0;0;80;1400.0;650.0;
Apartamento;Copacabana;3;0;1;100;4000.0;940.0;210.0
Apartamento;Leblon;3;2;1;160;8000.0;1483.0;537.0
Apartamento;Tijuca;3;0;0;87;1800.0;600.0;127.0
Apartamento;Tijuca;2;1;0;140;2500.0;810.0;84.0
Apartamento;Botafogo;1;0;0;45;1800.0;450.0;67.0
Apartamento;Leblon;2;2;2;170;10000.0;3300.0;
Apartamento;Copacabana;3;0;0;160;3900.0;800.0;128.0
Apartamento;Copacabana;1;0;0;66;2500.0;573.0;162.0
Apartamento;Tijuca;1;1;0;70;1600.0;688.0;
Apartamento;Leblon;3;1;1;180;6000.0;3000.0;488.0
Apartamento;Leblon;2;0;0;90;4600.0;723.0;173.0
Apartamento;Tijuca;3;1;0;180;2800.0;1350.0;120.0
Apartamento;Botafogo;3;1;1;90;5000.0;1759.0;
Apartamento;Tijuca;3;1;1;94;2300.0;603.0;99.0
Apartamento;Botafogo;2;1;2;85;4650.0;1130.0;261.0
Apartamento;Tijuca;2;1;0;75;1600.0;580.0;87.0
Apartamento;Botafogo;2;1;0;75;2600.0;870.0;
Apartamento;Tijuca;2;1;0;72;1500.0;656.0;109.0
Apartamento;Copacabana;2;2;0;90;3000.0;800.0;218.0
Apartamento;Tijuca;3;1;1;100;1800.0;868.0;84.0
Apartamento;Botafogo;3;1;1;130;2800.0;1200.0;155.0
Apartamento;Copacabana;4;1;1;220;10000.0;2800.0;486.0
Apartamento;Copacabana;1;0;0;50;2500.0;423.0;20.0
Apartamento;Copacabana;2;0;0;100;2650.0;1059.0;
Apartamento;Tijuca;1;0;0;43;1100.0;210.0;
Apartamento;Botafogo;2;0;0;77;3000.0;450.0;
Apartamento;Copacabana;3;2;0;140;4000.0;1202.0;
Apartamento;Botafogo;2;1;1;90;3700.0;1080.0;236.0
Apartamento;Copacabana;2;1;0;70;5000.0;1500.0;100.0
Apartamento;Tijuca;2;0;0;45;1350.0;495.0;20.0
Apartamento;Copacabana;3;1;0;140;3700.0;1347.0;329.0
Apartamento;Copacabana;3;1;1;123;3500.0;1315.0;
Apartamento;Leblon;1;1;0;55;4500.0;4200.0;
Apartamento;Botafogo;2;0;0;90;2000.0;479.0;80.0
Apartamento;Botafogo;1;0;0;41;1500.0;457.0;70.0
Apartamento;Tijuca;3;1;1;116;1000.0;814.0;121.0
Apartamento;Botafogo;2;1;0;65;2500.0;645.0;79.0
Apartamento;Botafogo;2;0;0;57;2200.0;760.0;136.0
Apartamento;Leblon;1;0;0;90;5500.0;500.0;209.0
Apartamento;Copacabana;3;1;1;92;2500.0;1200.0;1915.0
Apartamento;Copacabana;2;1;0;100;3100.0;980.0;
Apartamento;Leblon;3;1;1;150;7000.0;2074.0;349.0
Apartamento;Copacabana;2;0;0;69;3600.0;750.0;179.0
Apartamento;Leblon;3;1;1;83;4500.0;1191.0;2833.0
Apartamento;Tijuca;2;1;1;60;1500.0;900.0;20.0
Apartamento;Tijuca;2;1;0;64;1150.0;695.0;
Apartamento;Copacabana;5;0;0;160;3500.0;1500.0;230.0
Apartamento;Copacabana;3;1;0;100;3500.0;1450.0;237.0
Apartamento;Leblon;2;1;1;90;10000.0;3400.0;447.0
Apartamento;Copacabana;3;1;0;145;3800.0;1800.0;270.0
Apartamento;Copacabana;3;1;1;160;4500.0;1000.0;
Apartamento;Tijuca;3;1;0;125;2500.0;1100.0;200.0
Apartamento;Copacabana;2;1;0;100;2500.0;1222.0;151.0
Apartamento;Leblon;1;0;0;42;3200.0;550.0;260.0
Apartamento;Leblon;4;1;0;138;7000.0;1500.0;
Apartamento;Copacabana;1;0;0;41;2800.0;407.0;68.0
Apartamento;Leblon;1;1;1;86;5500.0;1300.0;312.0
Apartamento;Copacabana;2;1;0;75;2900.0;730.0;132.0
Apartamento;Copacabana;1;0;0;40;1600.0;630.0;70.0
Apartamento;Leblon;3;2;1;200;7500.0;3300.0;840.0
Apartamento;Tijuca;3;0;0;110;1800.0;800.0;196.0
Apartamento;Leblon;3;1;1;155;8500.0;1500.0;500.0
Apartamento;Copacabana;1;0;1;105;5660.0;940.0;
Apartamento;Copacabana;2;1;0;77;2600.0;674.0;157.0
Apartamento;Tijuca;2;0;0;65;1500.0;710.0;61.0
Apartamento;Copacabana;3;0;0;140;3500.0;1000.0;120.0
Apartamento;Copacabana;3;2;1;200;6000.0;1100.0;200.0
Apartamento;Botafogo;3;1;0;115;4400.0;968.0;188.0
Apartamento;Botafogo;3;1;1;102;5600.0;1310.0;
Apartamento;Copacabana;3;2;1;140;4500.0;1470.0;
Apartamento;Tijuca;3;2;1;110;2800.0;1100.0;
Apartamento;Botafogo;2;1;2;83;4520.0;1140.0;198.0
Apartamento;Copacabana;2;0;1;90;4000.0;700.0;90.0
Apartamento;Copacabana;2;1;1;80;3200.0;1033.0;230.0
Apartamento;Leblon;3;2;1;140;7500.0;2600.0;558.0
Apartamento;Copacabana;3;1;1;151;3500.0;1350.0;387.0
Apartamento;Botafogo;2;0;0;85;2400.0;744.0;152.0
Apartamento;Botafogo;2;1;1;92;2200.0;1430.0;236.0
Apartamento;Copacabana;3;1;0;100;2000.0;1474.0;202.0
Apartamento;Leblon;5;4;3;350;9000.0;2100.0;817.0
Apartamento;Botafogo;1;0;0;24;1500.0;470.0;24.0
Apartamento;Copacabana;2;0;1;140;6800.0;800.0;
Apartamento;Copacabana;3;1;1;130;3200.0;1550.0;187.0
Apartamento;Copacabana;4;0;1;50;4500.0;;
Apartamento;Leblon;2;1;1;90;9000.0;1278.0;
Apartamento;Copacabana;3;0;0;107;3200.0;600.0;
Apartamento;Copacabana;3;0;1;115;3000.0;1250.0;170.0
Apartamento;Leblon;2;1;0;75;3900.0;1100.0;202.0
Apartamento;Copacabana;1;0;0;45;1500.0;460.0;71.0
Apartamento;Tijuca;2;0;0;60;1900.0;600.0;51.0
Apartamento;Leblon;2;1;2;162;8000.0;1136.0;519.0
Apartamento;Copacabana;3;0;1;113;4000.0;730.0;1258.0
Apartamento;Tijuca;2;0;1;72;1800.0;535.0;
Apartamento;Botafogo;2;0;0;75;1800.0;665.0;90.0
Apartamento;Tijuca;5;1;0;220;3200.0;1200.0;254.0
Apartamento;Leblon;2;3;1;100;3500.0;1350.0;363.0
Apartamento;Leblon;3;2;1;340;10000.0;3800.0;1100.0
Apartamento;Copacabana;3;1;1;130;5500.0;1300.0;297.0
Apartamento;Copacabana;1;0;0;50;1600.0;600.0;
Apartamento;Tijuca;3;1;1;110;2400.0;800.0;
Apartamento;Tijuca;1;0;0;45;1200.0;315.0;21.0
Apartamento;Copacabana;4;1;4;240;9000.0;2500.0;6000.0
Apartamento;Copacabana;3;0;2;120;4200.0;1100.0;120.0
Apartamento;Tijuca;1;0;0;24;1000.0;400.0;
Apartamento;Leblon;3;1;1;150;6700.0;1900.0;500.0
Apartamento;Copacabana;1;0;0;29;1600.0;520.0;26.0
Apartamento;Copacabana;3;1;1;90;2300.0;1311.0;150.0
Apartamento;Copacabana;2;0;0;80;1600.0;2333.0;214.0
Apartamento;Tijuca;1;1;0;41;2000.0;388.0;
Apartamento;Leblon;3;2;2;159;6500.0;3990.0;485.0
Apartamento;Copacabana;4;1;0;220;4500.0;1450.0;300.0
Apartamento;Copacabana;1;0;0;42;1500.0;1718.0;41.0
Apartamento;Leblon;3;3;1;100;5700.0;2400.0;380.0
Apartamento;Botafogo;2;1;1;67;3000.0;1510.0;510.0
Apartamento;Tijuca;2;0;0;73;1400.0;546.0;
Apartamento;Copacabana;3;1;1;140;5000.0;1510.0;336.0
Apartamento;Tijuca;3;0;0;80;1400.0;850.0;
Apartamento;Copacabana;4;1;0;180;4500.0;1970.0;636.0
Apartamento;Botafogo;2;1;1;67;3000.0;1725.0;531.0
Apartamento;Botafogo;4;2;1;120;3200.0;2000.0;384.0
Apartamento;Leblon;3;2;1;150;10000.0;1940.0;400.0
Apartamento;Leblon;3;2;1;203;10000.0;2700.0;592.0
Apartamento;Copacabana;4;4;2;200;10000.0;2700.0;600.0
Apartamento;Copacabana;2;1;1;76;3000.0;945.0;159.0
Apartamento;Leblon;0;0;0;15;100.0;1.0;
Apartamento;Copacabana;3;0;2;130;4500.0;950.0;295.0
Apartamento;Copacabana;4;1;2;390;7000.0;2532.0;
Apartamento;Botafogo;2;1;1;102;2600.0;820.0;251.0
Apartamento;Copacabana;2;2;1;90;3000.0;1450.0;233.0
Apartamento;Tijuca;2;0;0;81;1600.0;475.0;85.0
Apartamento;Copacabana;2;0;0;50;2400.0;;
Apartamento;Tijuca;3;0;0;125;1200.0;908.0;147.0
Apartamento;Copacabana;1;0;0;33;3000.0;617.0;
Apartamento;Tijuca;2;0;0;74;1500.0;780.0;77.0
Apartamento;Copacabana;2;1;0;75;2300.0;800.0;78.0
Apartamento;Copacabana;3;0;0;250;9500.0;1600.0;500.0
Apartamento;Leblon;3;1;0;90;3200.0;680.0;295.0
Apartamento;Copacabana;1;1;1;46;2800.0;;
Apartamento;Copacabana;3;1;0;106;3500.0;740.0;
Apartamento;Copacabana;2;0;0;44;2500.0;502.0;
Apartamento;Copacabana;1;0;0;40;4500.0;2000.0;
Apartamento;Copacabana;3;0;0;110;3000.0;780.0;220.0
Apartamento;Tijuca;4;3;2;196;4500.0;1800.0;3600.0
Apartamento;Copacabana;4;1;1;240;4500.0;1800.0;506.0
Apartamento;Tijuca;2;1;0;64;1650.0;767.0;66.0
Apartamento;Copacabana;2;0;0;50;2100.0;390.0;70.0
Apartamento;Copacabana;3;1;2;300;10000.0;2800.0;550.0
Apartamento;Tijuca;3;1;0;129;1700.0;850.0;116.0
Apartamento;Copacabana;2;0;0;83;2700.0;670.0;106.0
Apartamento;Copacabana;1;0;0;55;3000.0;800.0;1000.0
Apartamento;Copacabana;2;0;0;90;2300.0;920.0;120.0
Apartamento;Leblon;3;2;1;130;4250.0;900.0;326.0
Apartamento;Tijuca;2;0;0;70;1600.0;460.0;20.0
Apartamento;Copacabana;4;0;1;145;3500.0;1500.0;
Apartamento;Tijuca;3;1;1;91;1900.0;916.0;
Apartamento;Botafogo;2;1;2;80;3900.0;1483.0;230.0
Apartamento;Copacabana;1;0;0;40;1500.0;630.0;35.0
Apartamento;Copacabana;2;0;1;63;3100.0;883.0;1376.0
Apartamento;Copacabana;2;0;0;70;2450.0;850.0;
Apartamento;Leblon;4;2;2;240;10000.0;1900.0;716.0
Apartamento;Copacabana;1;0;0;45;2000.0;468.0;166.0
Apartamento;Copacabana;2;1;1;77;2500.0;524.0;117.0
Apartamento;Copacabana;1;0;0;36;1600.0;490.0;55.0
Apartamento;Copacabana;2;2;1;100;3400.0;730.0;184.0
Apartamento;Tijuca;3;2;1;149;2800.0;1125.0;206.0
Apartamento;Leblon;1;0;0;50;3500.0;1800.0;110.0
Apartamento;Botafogo;2;0;0;69;2200.0;320.0;
Apartamento;Leblon;2;1;0;80;3200.0;1500.0;277.0
Apartamento;Copacabana;4;1;1;188;6500.0;1800.0;500.0
Apartamento;Copacabana;1;0;0;27;1400.0;500.0;25.0
Apartamento;Copacabana;3;0;2;200;6500.0;850.0;400.0
Apartamento;Copacabana;2;0;0;58;2000.0;800.0;
Apartamento;Botafogo;2;1;1;100;5000.0;1300.0;220.0
Apartamento;Tijuca;2;1;1;99;1700.0;1500.0;140.0
Apartamento;Tijuca;3;1;0;100;2500.0;885.0;170.0
Apartamento;Tijuca;2;1;0;90;1200.0;1014.0;133.0
Apartamento;Copacabana;3;1;0;160;4500.0;1800.0;200.0
Apartamento;Copacabana;3;0;1;113;4000.0;730.0;1258.0
Apartamento;Tijuca;2;0;0;80;1300.0;860.0;90.0
Apartamento;Copacabana;1;0;0;40;1500.0;447.0;25.0
Apartamento;Copacabana;4;2;1;350;7500.0;2100.0;600.0
Apartamento;Botafogo;2;1;1;80;3000.0;830.0;160.0
Apartamento;Copacabana;3;1;0;170;4200.0;2233.0;2280.0
Apartamento;Copacabana;3;1;0;140;4000.0;1100.0;
Apartamento;Leblon;2;1;1;80;3200.0;900.0;
Apartamento;Copacabana;2;1;1;140;7800.0;1300.0;200.0
Apartamento;Botafogo;2;1;0;63;2300.0;609.0;132.0
Apartamento;Botafogo;1;1;1;86;3500.0;951.0;
Apartamento;Copacabana;4;2;1;240;10000.0;2700.0;633.0
Apartamento;Copacabana;4;1;0;120;3500.0;1150.0;300.0
Apartamento;Tijuca;3;1;0;99;2000.0;690.0;
Apartamento;Tijuca;3;2;1;84;2350.0;950.0;1186.0
Apartamento;Copacabana;1;0;1;46;2100.0;732.0;90.0
Apartamento;Copacabana;1;0;0;23;1230.0;340.0;30.0
Apartamento;Tijuca;2;0;0;74;1800.0;600.0;100.0
Apartamento;Copacabana;3;0;1;155;3800.0;1130.0;348.0
Apartamento;Copacabana;1;0;0;31;1850.0;584.0;67.0
Apartamento;Tijuca;4;1;1;150;2400.0;720.0;20.0
Apartamento;Botafogo;2;1;1;78;4000.0;1100.0;244.0
Apartamento;Tijuca;3;1;1;86;3000.0;1098.0;224.0
Apartamento;Botafogo;3;1;1;251;4800.0;2559.0;365.0
Apartamento;Botafogo;3;1;0;97;2300.0;913.0;184.0
Apartamento;Copacabana;1;1;0;35;2200.0;560.0;64.0
Apartamento;Leblon;3;1;1;170;7200.0;2230.0;703.0
Apartamento;Copacabana;2;1;1;90;4000.0;1000.0;85.0
Apartamento;Leblon;3;1;2;126;7000.0;2269.0;440.0
Apartamento;Copacabana;2;1;0;60;2500.0;795.0;110.0
Apartamento;Leblon;4;3;4;340;8000.0;3400.0;
Apartamento;Leblon;4;1;0;138;6800.0;1500.0;400.0
Apartamento;Copacabana;1;0;0;30;1900.0;385.0;62.0
Apartamento;Copacabana;2;0;0;70;3300.0;900.0;92.0
Apartamento;Leblon;3;1;0;82;2900.0;1100.0;
Apartamento;Botafogo;3;2;2;130;4200.0;1320.0;262.0
Apartamento;Copacabana;2;0;0;72;2400.0;850.0;25.0
Apartamento;Copacabana;1;0;0;50;2400.0;550.0;100.0
Apartamento;Tijuca;2;1;1;74;1750.0;700.0;51.0
Apartamento;Botafogo;2;0;0;63;2300.0;494.0;
Apartamento;Tijuca;1;1;0;72;1600.0;572.0;
Apartamento;Tijuca;3;1;1;100;2200.0;600.0;70.0
Apartamento;Copacabana;2;0;0;73;2500.0;700.0;154.0
Apartamento;Leblon;5;4;3;350;8900.0;1870.0;
Apartamento;Copacabana;1;0;0;36;1600.0;440.0;66030.0
Apartamento;Tijuca;3;2;1;122;3000.0;1135.0;
Apartamento;Tijuca;3;1;1;108;2500.0;1336.0;
Apartamento;Tijuca;3;1;0;150;3300.0;661.0;
Apartamento;Copacabana;3;2;1;250;7000.0;1800.0;346.0
Apartamento;Tijuca;2;1;1;85;1500.0;1160.0;88.0
Apartamento;Copacabana;1;0;0;40;1400.0;450.0;
Apartamento;Botafogo;1;1;1;54;3200.0;1124.0;101.0
Apartamento;Tijuca;2;1;1;85;1600.0;800.0;771.0
Apartamento;Tijuca;2;1;0;70;1400.0;600.0;117.0
Apartamento;Leblon;2;2;1;140;10000.0;2900.0;900.0
Apartamento;Tijuca;3;1;1;130;1600.0;720.0;128.0
Apartamento;Leblon;2;1;1;70;4200.0;1050.0;278.0
Apartamento;Copacabana;2;0;0;79;2700.0;770.0;25.0
Apartamento;Tijuca;1;1;0;41;1300.0;496.0;24.0
Apartamento;Copacabana;1;0;0;36;1500.0;550.0;
Apartamento;Leblon;2;1;1;110;7500.0;1700.0;
Apartamento;Botafogo;1;0;0;33;1500.0;500.0;29.0
Apartamento;Copacabana;3;2;0;210;6600.0;1300.0;296.0
Apartamento;Botafogo;3;2;1;135;5000.0;1650.0;280.0
Apartamento;Copacabana;2;2;1;78;3000.0;714.0;80.0
Apartamento;Copacabana;3;1;0;100;2800.0;1100.0;150.0
Apartamento;Copacabana;1;0;1;51;2000.0;695.0;215.0
Apartamento;Leblon;3;2;2;150;9500.0;2720.0;700.0
Apartamento;Copacabana;3;0;0;100;2400.0;1250.0;157.0
Apartamento;Copacabana;1;0;0;38;2700.0;570.0;300.0
Apartamento;Tijuca;1;1;0;63;1400.0;590.0;55.0
Apartamento;Copacabana;3;0;0;117;3900.0;1126.0;208.0
Apartamento;Copacabana;3;1;0;92;2380.0;1100.0;
Apartamento;Copacabana;3;1;0;130;3400.0;1500.0;320.0
Apartamento;Copacabana;3;0;1;120;3400.0;1400.0;230.0
Apartamento;Tijuca;2;1;0;64;1850.0;536.0;86.0
Apartamento;Copacabana;1;0;0;40;3500.0;1750.0;30.0
Apartamento;Copacabana;3;1;1;125;5000.0;1390.0;200.0
Apartamento;Copacabana;2;0;0;80;3200.0;791.0;114.0
Apartamento;Copacabana;1;0;0;21;2000.0;;
Apartamento;Copacabana;2;2;1;90;4700.0;1100.0;330.0
Apartamento;Botafogo;2;1;0;75;2100.0;500.0;126.0
Apartamento;Copacabana;3;0;2;130;4500.0;950.0;1900.0
Apartamento;Copacabana;2;0;0;150;6000.0;;
Apartamento;Leblon;4;2;1;155;6500.0;1100.0;4100.0
Apartamento;Copacabana;1;0;0;52;3500.0;2055.0;
Apartamento;Copacabana;1;0;0;35;3000.0;;
Apartamento;Botafogo;3;1;0;101;5100.0;1310.0;
Apartamento;Copacabana;3;1;1;90;3200.0;1193.0;118.0
Apartamento;Botafogo;1;0;1;100;3700.0;;
Apartamento;Copacabana;1;0;0;56;1100.0;920.0;
Apartamento;Botafogo;3;1;2;82;4400.0;1100.0;240.0
Apartamento;Leblon;3;1;1;115;5000.0;700.0;400.0
Apartamento;Tijuca;2;1;0;90;1700.0;746.0;100.0
Apartamento;Copacabana;3;3;2;207;8000.0;1500.0;620.0
Apartamento;Tijuca;2;1;0;72;1700.0;448.0;
Apartamento;Copacabana;3;1;0;190;9500.0;2000.0;2000.0
Apartamento;Copacabana;1;0;1;62;1700.0;764.0;129.0
Apartamento;Copacabana;2;0;0;90;2100.0;800.0;97.0
Apartamento;Botafogo;2;0;0;80;2500.0;1100.0;
Apartamento;Leblon;3;1;2;120;5500.0;2500.0;290.0
Apartamento;Tijuca;1;1;0;31;1300.0;530.0;25.0
Apartamento;Tijuca;2;1;1;85;1300.0;636.0;88.0
Apartamento;Copacabana;4;1;0;260;4500.0;1980.0;633.0
Apartamento;Copacabana;3;0;1;127;3500.0;900.0;
Apartamento;Leblon;2;1;1;110;8000.0;2300.0;282.0
Apartamento;Copacabana;3;1;0;100;3500.0;700.0;200.0
Apartamento;Copacabana;3;1;0;140;2500.0;1550.0;288.0
Apartamento;Copacabana;2;2;1;100;3600.0;750.0;150.0
Apartamento;Copacabana;2;1;0;60;2500.0;847.0;135.0
Apartamento;Copacabana;1;0;1;57;1690.0;700.0;
Apartamento;Leblon;2;2;2;100;4900.0;2600.0;617.0
Apartamento;Copacabana;4;1;0;120;3500.0;1150.0;
Apartamento;Leblon;1;0;0;34;1700.0;350.0;
Apartamento;Copacabana;3;0;0;160;6000.0;1000.0;500.0
Apartamento;Copacabana;2;1;1;76;2500.0;765.0;130.0
Apartamento;Tijuca;2;1;0;73;1600.0;680.0;
Apartamento;Leblon;3;1;0;98;3300.0;1424.0;1525.0
Apartamento;Tijuca;4;2;1;188;2000.0;2000.0;380.0
Apartamento;Copacabana;1;0;0;50;2500.0;500.0;
Apartamento;Tijuca;2;1;0;61;1600.0;1100.0;81.0
Apartamento;Copacabana;0;0;0;23;800.0;542.0;25.0
Apartamento;Copacabana;4;1;1;300;9000.0;1900.0;350.0
Apartamento;Copacabana;1;0;0;45;1350.0;700.0;
Apartamento;Copacabana;2;0;0;120;2900.0;1400.0;250.0
Apartamento;Botafogo;2;1;0;80;2600.0;660.0;95.0
Apartamento;Leblon;2;2;2;110;5000.0;1800.0;420.0
Apartamento;Copacabana;3;0;1;140;3900.0;950.0;
Apartamento;Copacabana;1;0;1;41;1600.0;516.0;68.0
Apartamento;Tijuca;2;1;0;68;1800.0;685.0;80.0
Apartamento;Botafogo;2;1;1;100;2700.0;1050.0;233.0
Apartamento;Copacabana;1;1;1;38;2500.0;1140.0;101.0
Apartamento;Copacabana;4;1;4;240;9000.0;2500.0;600.0
Apartamento;Tijuca;2;0;0;55;1600.0;576.0;51.0
Apartamento;Tijuca;2;1;0;64;1150.0;695.0;
Apartamento;Botafogo;1;1;1;45;3800.0;;
Apartamento;Botafogo;3;0;0;118;3200.0;421.0;182.0
Apartamento;Copacabana;4;1;4;240;9000.0;2500.0;500.0
Apartamento;Copacabana;2;1;0;80;2500.0;1300.0;88.0
Apartamento;Tijuca;3;1;1;165;3500.0;1300.0;286.0
Apartamento;Copacabana;2;0;1;130;4500.0;1050.0;165.0
Apartamento;Copacabana;3;0;0;95;4000.0;968.0;
Apartamento;Copacabana;4;1;1;230;5000.0;1840.0;153.0
Apartamento;Tijuca;3;1;0;100;2300.0;750.0;
Apartamento;Copacabana;4;0;1;60;3800.0;;
Apartamento;Copacabana;4;1;1;280;7500.0;2300.0;430.0
Apartamento;Botafogo;2;0;0;60;2100.0;580.0;90.0
Apartamento;Tijuca;4;2;2;180;4000.0;1600.0;359.0
Apartamento;Copacabana;1;0;0;49;2000.0;479.0;
Apartamento;Botafogo;3;2;1;157;5000.0;1950.0;459.0
Apartamento;Copacabana;3;2;1;140;4000.0;1470.0;230.0
Apartamento;Copacabana;2;0;0;56;3000.0;800.0;21.0
Apartamento;Leblon;2;0;0;70;2800.0;700.0;129.0
Apartamento;Leblon;4;3;1;184;10000.0;2082.0;777.0
Apartamento;Copacabana;4;1;0;206;3200.0;1780.0;527.0
Apartamento;Copacabana;2;0;0;35;3000.0;;
Apartamento;Copacabana;3;1;0;180;3500.0;1048.0;388.0
Apartamento;Leblon;3;2;1;150;4300.0;1500.0;646.0
Apartamento;Copacabana;1;0;0;52;2300.0;542.0;75.0
Apartamento;Leblon;3;2;2;150;9900.0;1570.0;400.0
Apartamento;Copacabana;2;0;1;110;6300.0;750.0;300.0
Apartamento;Copacabana;2;2;1;120;4500.0;908.0;149.0
Apartamento;Copacabana;3;0;0;120;3800.0;749.0;147.0
Apartamento;Leblon;2;0;0;80;6000.0;1480.0;
Apartamento;Leblon;2;1;0;82;4200.0;1500.0;150.0
Apartamento;Botafogo;3;1;1;108;6000.0;1380.0;364.0
Apartamento;Copacabana;4;1;1;380;8000.0;2092.0;
Apartamento;Copacabana;2;1;0;105;2000.0;1294.0;228.0
Apartamento;Botafogo;3;2;1;170;4000.0;1900.0;3170.0
Apartamento;Copacabana;4;1;0;155;5000.0;1500.0;320.0
Apartamento;Botafogo;2;1;0;103;2600.0;950.0;233.0
Apartamento;Copacabana;2;1;1;95;6500.0;800.0;230.0
Apartamento;Copacabana;2;0;0;65;2600.0;520.0;125.0
Apartamento;Copacabana;2;0;0;100;4000.0;1100.0;
Apartamento;Tijuca;2;0;0;70;1800.0;645.0;52.0
Apartamento;Botafogo;3;2;3;220;9200.0;3113.0;437.0
Apartamento;Tijuca;3;1;1;108;1400.0;684.0;93.0
Apartamento;Copacabana;1;0;0;50;2800.0;1.0;1.0
Apartamento;Copacabana;1;0;0;41;1200.0;655.0;
Apartamento;Copacabana;2;0;0;85;2300.0;662.0;114.0
Apartamento;Botafogo;3;1;2;160;5900.0;1420.0;
Apartamento;Copacabana;2;0;0;105;2800.0;680.0;160.0
Apartamento;Tijuca;1;0;0;45;1150.0;458.0;46.0
Apartamento;Tijuca;3;0;1;120;2000.0;420.0;120.0
Apartamento;Copacabana;2;0;0;79;2200.0;663.0;
Apartamento;Copacabana;3;1;1;170;4000.0;1700.0;366.0
Apartamento;Leblon;3;1;1;155;7000.0;2760.0;592.0
Apartamento;Copacabana;3;1;1;140;5000.0;1200.0;327.0
Apartamento;Copacabana;1;0;0;35;1900.0;466.0;68.0
Apartamento;Tijuca;2;0;0;60;1500.0;280.0;50.0
Apartamento;Copacabana;3;0;0;160;4900.0;726.0;128.0
Apartamento;Botafogo;2;1;0;62;2200.0;740.0;
Apartamento;Botafogo;2;0;0;83;2499.0;550.0;132.0
Apartamento;Leblon;2;2;0;80;3200.0;1121.0;345.0
Apartamento;Copacabana;2;0;0;54;2000.0;745.0;74.0
Apartamento;Copacabana;1;0;0;45;1700.0;528.0;71.0
Apartamento;Copacabana;4;0;1;256;4500.0;2500.0;300.0
Apartamento;Tijuca;3;1;0;180;1500.0;1200.0;200.0
Apartamento;Copacabana;2;0;1;75;4500.0;1603.0;10.0
Apartamento;Copacabana;1;0;0;45;1600.0;595.0;
Apartamento;Botafogo;1;1;1;45;3600.0;883.0;298.0
Apartamento;Tijuca;2;1;0;62;1500.0;477.0;50.0
Apartamento;Botafogo;4;1;2;110;6000.0;1380.0;360.0
Apartamento;Leblon;2;1;1;94;6700.0;1211.0;320.0
Apartamento;Tijuca;2;1;1;97;1900.0;940.0;195.0
Apartamento;Botafogo;3;1;0;120;2200.0;1085.0;189.0
Apartamento;Copacabana;3;1;0;106;3300.0;1200.0;230.0
